59484,48.95074,-111.76795
59485,47.43264,-111.56667
59486,48.33709,-112.35552
59487,47.58393,-111.64592
59489,47.64007,-109.25586
59501,48.69591,-109.78556
59520,48.03822,-109.93749
59521,48.30489,-109.972
59522,48.56497,-110.98827
59523,48.52013,-109.20829
59524,48.12273,-108.40374
59525,48.6524,-110.27405
59526,48.4414,-108.67155
59527,48.04527,-108.74677
59528,48.6233,-110.42628
59529,48.79655,-108.69059
59530,48.60212,-110.68802
59531,48.77294,-110.78334
59532,48.58837,-110.08515
59535,47.94123,-109.26059
59537,48.84762,-107.93725
59538,48.02231,-107.8657
59540,48.60665,-110.56418
59542,48.81907,-108.33693
59544,48.81294,-107.59147
59545,48.94067,-111.21768
59546,47.88208,-108.55654
59547,48.70576,-108.98747
59601,46.54199,-112.17474
59602,46.73577,-111.90753
59631,46.29168,-112.38687
59632,46.16522,-111.99918
59633,46.82338,-112.36362
59634,46.43583,-112.00986
59635,46.5546,-111.81749
59636,46.61614,-112.11399
59638,46.3579,-112.02772
59639,47.09436,-112.69371
59640,46.76814,-112.34922
59642,46.28045,-110.75624
59643,46.13283,-111.57884
59644,46.419,-111.43885
59645,46.69476,-111.04729
59647,46.46726,-111.65138
59648,47.07221,-112.14059
59701,46.03497,-112.46087
59710,45.06801,-112.08613
59711,46.09734,-113.10317
59713,46.67973,-112.61228
59714,45.97538,-111.13112
59715,45.6928,-110.9065
59716,45.28578,-111.3873
59718,45.63999,-111.16978
59720,44.95821,-111.59366
59721,45.85189,-111.88177
59722,46.35143,-112.75684
59724,44.67716,-112.79359
59725,45.06267,-112.85714
59727,45.78797,-112.79394
59728,46.50487,-112.41135
59729,45.31343,-111.64827
59730,45.30988,-111.19025
59731,46.58455,-112.76326
59732,45.48899,-112.69457
59733,46.54922,-112.94987
59735,45.65775,-111.84615
59736,45.34242,-113.3458
59739,44.65378,-112.16963
59740,45.49871,-111.81159
59741,45.77265,-111.3638
59743,45.60068,-112.74964
59745,45.5941,-111.60658
59746,45.37137,-113.05332
59747,45.69862,-111.93281
59748,46.04611,-112.69601
59749,45.44332,-112.09548
59750,45.91857,-112.68323
59751,45.69001,-112.29755
59752,45.92412,-111.52577
59754,45.52435,-112.35339
59755,45.27174,-111.94274
59756,46.17418,-112.83453
59758,44.78962,-111.19348
59759,45.83972,-112.16233
59760,45.76267,-111.60386
59761,45.60427,-113.52661
59762,45.82231,-113.15271
59801,46.85505,-114.01009
59802,46.90569,-113.92077
59803,46.77781,-113.95826
59804,46.90084,-114.25066
59808,46.97984,-114.064
59820,46.89803,-114.61474
59821,47.17603,-114.00431
59823,46.96334,-113.59753
59824,47.41817,-114.20362
59825,46.66009,-113.66421
59826,47.46339,-113.69827
59827,45.88649,-114.08346
59828,46.33478,-113.96444
59829,45.79814,-114.2614
59830,47.43419,-115.45896
59831,47.27732,-114.36296
59832,46.67864,-113.22904
59833,46.64437,-114.07678
59834,47.06979,-114.2221
59837,46.53898,-113.27688
59840,46.17558,-114.11674
59841,46.33384,-114.22319
59842,47.32526,-115.40107
59843,46.84897,-113.01114
59844,48.00803,-115.9707
59845,47.65892,-114.54734
59846,47.14899,-114.50615
59847,46.73105,-114.37782
59848,47.71526,-114.68162
59851,46.87215,-113.87348
59853,48.0571,-115.81522
59854,47.26481,-113.18997
59855,47.60032,-114.11787
59856,47.38237,-114.73627
59858,46.29584,-113.48371
59859,47.5205,-114.80396
59860,47.71314,-114.17832
59863,47.29397,-114.17637
59864,47.53324,-114.11741
59865,47.33184,-114.0045
59866,47.32207,-115.12329
59867,47.4028,-115.54993
59868,47.21401,-113.53535
59870,46.51596,-114.0618
59871,45.89666,-113.81366
59872,47.10282,-114.90339
59873,47.6972,-115.27357
59874,47.80675,-115.60749
59875,46.40793,-114.26151
59901,48.22873,-114.40564
59910,47.82409,-114.23271
59911,47.86041,-113.88552
59912,48.43879,-114.16898
59913,48.41391,-113.95045
59914,47.86878,-114.29546
59915,47.82025,-114.41124
59916,48.31716,-113.65779
59917,48.90614,-114.91359
59918,48.75766,-114.8077
59919,48.3776,-114.05645
59920,48.06412,-114.53464
59922,47.99962,-114.22227
59923,48.26996,-115.31073
59925,48.04732,-114.83045
59926,48.36294,-114.00459
59927,48.56021,-114.717
59928,48.79745,-114.29117
59929,47.92365,-114.40272
59930,48.86277,-115.14514
59931,47.9208,-114.25486
59932,48.0502,-114.24624
59933,48.70858,-114.76694
59934,48.63437,-114.94446
59935,48.64726,-115.83505
59936,48.17178,-113.46357
59937,48.43893,-114.49769
59623,46.58991,-112.04068
59625,46.60135,-112.03891
59812,46.86121,-113.98442
